ProbeID	GeneSymbol
ILMN_1694906	SPEG
ILMN_1718023	APEH
ILMN_1661886	APEX1
ILMN_1652505	APEX2
ILMN_1658472	APH1A
ILMN_1767816	APH1B
ILMN_1815051	API5
ILMN_1729851	ODAM
ILMN_1793598	APIP
ILMN_1793360	CENPS
ILMN_1788135	CENPS
ILMN_1689353	APLN
ILMN_1763834	APLP1
ILMN_1710482	APLP2
ILMN_1690884	APOA1
ILMN_1704368	NAXE
ILMN_1688543	APOA2
ILMN_1675706	APOA4
ILMN_1754055	APOA5
ILMN_1664024	APOB
ILMN_1697925	APOBR
ILMN_1813881	APOBEC1
ILMN_1719143	APOBEC2
ILMN_1680192	APOBEC3A
ILMN_1691457	APOBEC3B
ILMN_1675684	APOBEC3C
ILMN_1698973	APOBEC3F
ILMN_1710726	APOBEC3F
ILMN_1702706	APOBEC3G
ILMN_1724169	APOBEC3G
ILMN_1664828	APOBEC3H
ILMN_1815425	APOBEC4
ILMN_1789007	APOC1
ILMN_1802923	APOC2
ILMN_1722070	APOC3
ILMN_1765605	APOC4
ILMN_1780170	APOD
ILMN_1740938	APOE
ILMN_1809311	APOF
ILMN_1761511	APOH
ILMN_1709017	APOL1
ILMN_1761793	APOL1
ILMN_1706582	APOL2
ILMN_1778420	APOL2
ILMN_1692798	APOL2
ILMN_1797070	APOL3
ILMN_1756862	APOL3
ILMN_1779070	APOL4
ILMN_1704682	APOL4
ILMN_1676177	APOL5
ILMN_1687201	APOL6
ILMN_1723522	APOLD1
ILMN_1713438	APOM
ILMN_1721623	APOO
ILMN_1678152	APP
ILMN_1653283	APP
ILMN_1694875	APPBP2
ILMN_1763730	APPL1
ILMN_1675695	PDS5B
ILMN_1722491	APRT
ILMN_1726410	APRT
ILMN_1669833	SH2B2
ILMN_1726752	APTX
ILMN_1815081	AQP1
ILMN_1776857	AQP1
ILMN_1763236	AQP10
ILMN_1762606	AQP11
ILMN_1757036	AQP12A
ILMN_1732149	AQP2
ILMN_1651574	AQP3
ILMN_1676649	AQP4
ILMN_1747683	AQP4
ILMN_1807036	AQP5
ILMN_1786381	AQP6
ILMN_1738494	AQP7
ILMN_1672057	AQP7
ILMN_1751586	AQP7P1
ILMN_1765610	AQP7
ILMN_1713462	AQP8
ILMN_1715068	AQP9
ILMN_1717154	AQR
ILMN_1792540	AR
ILMN_1767351	AR
ILMN_1659572	AR
ILMN_1729975	ARAF
ILMN_1767541	ARAP2
ILMN_1711120	ARC
ILMN_1699703	ARCN1
ILMN_1721977	NAA10
ILMN_1804421	AREG
ILMN_1661458	ARF1
ILMN_1802203	ARF1
ILMN_1682938	ARF3
ILMN_1723884	ARF4
ILMN_1719518	ARF4
ILMN_1752340	ARF5
ILMN_1675709	ARFGAP1
ILMN_1769250	ARFGAP2
ILMN_1731287	ARFGAP3
ILMN_1728471	ARFGEF1
ILMN_1789990	ARFGEF2
ILMN_1768399	ARFIP1
ILMN_1698447	ARFIP1
ILMN_1750690	ARFIP2
ILMN_1703989	ARFRP1
ILMN_1812281	ARG1
ILMN_1800898	ARG2
ILMN_1699251	TMTC1
ILMN_1716068	ARGFX
ILMN_1814353	ARGFXP2
ILMN_1733068	ARHGAP1
ILMN_1736112	ARHGAP10
ILMN_1673815	ARHGAP11A
ILMN_1744830	ARHGAP11A
ILMN_1738830	ARHGAP11A
ILMN_1753500	ARHGAP12
ILMN_1777882	ARHGAP15
ILMN_1718610	ARHGAP17
ILMN_1768779	ARHGAP17
ILMN_1791186	ARHGAP18
ILMN_1688953	ARHGAP19
ILMN_1782761	ARHGAP20
ILMN_1811592	ARHGAP21
ILMN_1674307	ARHGAP22
ILMN_1764571	ARHGAP23
ILMN_1704249	ARHGAP23
ILMN_1775441	ARHGAP24
ILMN_1765876	ARHGAP24
ILMN_1801833	ARHGAP24
ILMN_1777998	ARHGAP25
ILMN_1763508	ARHGAP25
ILMN_1661971	ARHGAP25
ILMN_1711490	ARHGAP26
ILMN_1734652	ARHGAP27
ILMN_1796772	ARHGAP28
ILMN_1797753	ARHGAP28
ILMN_1751474	ARHGAP29
ILMN_1751164	ARHGAP30
ILMN_1750805	ARHGAP30
ILMN_1770824	ARHGAP4
ILMN_1765897	ARHGAP5
ILMN_1806655	ARHGAP6
ILMN_1673358	ARHGAP6
ILMN_1656276	ARHGAP8
ILMN_1663916	ARHGAP9
ILMN_1734742	ARHGDIA
ILMN_1678143	ARHGDIB
ILMN_1772370	ARHGEF1
ILMN_1787906	ARHGEF10
ILMN_1727205	ARHGEF10L
ILMN_1689770	ARHGEF10L
ILMN_1656546	ARHGEF11
ILMN_1733861	ARHGEF11
ILMN_1810712	ARHGEF12
ILMN_1792571	ARHGEF15
ILMN_1669928	ARHGEF16
ILMN_1754562	ARHGEF17
ILMN_1664016	ARHGEF18
ILMN_1808999	ARHGEF19
ILMN_1703477	ARHGEF2
ILMN_1781010	ARHGEF3
ILMN_1666076	ARHGEF4
ILMN_1708093	ARHGEF5
ILMN_1729060	ARHGEF5
ILMN_1803423	ARHGEF6
ILMN_1796912	ARHGEF7
ILMN_1798587	ARHGEF7
ILMN_1675984	ARHGEF7
ILMN_1690634	ARHGEF9
ILMN_1797341	ARID1A
ILMN_1734496	ARID1A
ILMN_1660433	ARID1B
ILMN_1795247	ARID2
ILMN_1670130	ARID3A
ILMN_1696956	ARID3B
ILMN_1757626	ARID3C
ILMN_1810229	ARID4A
ILMN_1676626	ARID4A
ILMN_1761334	ARID4B
ILMN_1689700	ARID5A
ILMN_1721626	ARID5B
ILMN_1694219	ARIH1
ILMN_1792825	ARIH2
ILMN_1813091	ARL1
ILMN_1769168	ARL10
ILMN_1808383	ARL11
ILMN_1777550	ARL13A
ILMN_1682430	ARL13B
ILMN_1777301	ARL13B
ILMN_1740619	ARL14
ILMN_1774161	ARL15
ILMN_1679917	ARL16
ILMN_1795740	ARL17A
ILMN_1787879	ARL2
ILMN_1755391	ARL2BP
ILMN_1780444	ARL3
ILMN_1775405	ARL4A
ILMN_1743241	ARL4A
ILMN_1704842	ARL4A
ILMN_1768391	ARL4C
ILMN_1719010	ARL4D
ILMN_1771738	ARL5A
ILMN_1688526	ARL5A
ILMN_1680465	ARL5B
ILMN_1679295	ARL5C
ILMN_1703325	ARL6
ILMN_1750488	ARL6
ILMN_1771822	ARL6
ILMN_1708416	ARL6IP1
ILMN_1779835	ARL6IP4
ILMN_1791149	ARL6IP4
ILMN_1769810	ARL6IP5
ILMN_1797964	ARL6IP6
ILMN_1659148	ARL8A
ILMN_1752837	ARL8B
ILMN_1777691	ARL9
ILMN_1722066	ARMC1
ILMN_1689296	ARMC10
ILMN_1779256	ARMC2
ILMN_1776395	ARMC4
ILMN_1697088	ARMC5
ILMN_1697118	ARMC6
ILMN_1797298	ARMC7
ILMN_1781151	ARMC8
ILMN_1665869	ARMC8
ILMN_1656557	ARMC8
ILMN_1755732	ARMC9
ILMN_1788192	ARMCX1
ILMN_1785170	ARMCX2
ILMN_1799730	ARMCX3
ILMN_1651741	ARMCX3
ILMN_1743345	ARMCX4
ILMN_1741156	ARMCX5
ILMN_1716026	ARMCX6
ILMN_1768226	ARMCX6
ILMN_1682514	MANF
ILMN_1687291	CDNF
ILMN_1697519	ARNT
ILMN_1718046	ARNT2
ILMN_1731476	ARNTL
ILMN_1731540	ARNTL
ILMN_1798064	ARNTL2
ILMN_1759915	ARPC1A
ILMN_1659515	ARPC2
ILMN_1810200	ARPC2
ILMN_1792489	ARPC2
ILMN_1803183	ARPC4
ILMN_1707336	ARPC4
ILMN_1768394	ARPC5
ILMN_1800844	ARPC5L
ILMN_1782810	ACTRT3
ILMN_1740248	ACTRT2
ILMN_1772798	ARPP19
ILMN_1672161	ARPP21
ILMN_1671402	ARPP21
ILMN_1661112	ARPP21
ILMN_1660126	ARR3
ILMN_1735218	ARRB1
ILMN_1675866	ARRB2
ILMN_1807674	ARRDC1
ILMN_1710229	ARRDC2
ILMN_1655612	ARRDC2
ILMN_1715181	ARRDC2
ILMN_1813769	ARRDC3
ILMN_1660544	ARRDC4
ILMN_1800205	SRRT
ILMN_1656477	ARSA
ILMN_1712587	ARSB
ILMN_1722045	ARSB
ILMN_1683312	ARSB
ILMN_1684956	ARSD
ILMN_1684873	ARSD
ILMN_1727462	ARSL
ILMN_1664001	ARSF
ILMN_1720604	ARSG
ILMN_1757896	ARSH
ILMN_1727156	ARSI
ILMN_1679318	ARSJ
ILMN_1708410	ARSK
ILMN_1807913	ART1
ILMN_1693218	ART3
ILMN_1805773	ART4
ILMN_1778679	ART5
ILMN_1762952	ARTN
ILMN_1803691	ARTN
ILMN_1752145	ERAP1
ILMN_1800935	ARV1
ILMN_1677226	ARVCF
ILMN_1724162	ARX
ILMN_1771732	AS3MT
ILMN_1684054	ASAH1
ILMN_1655509	ASAH1
ILMN_1780786	ASAH2
ILMN_1658602	ASAH2
ILMN_1800237	ASAH2
ILMN_1776129	ASAH2
ILMN_1773243	ACER1
ILMN_1679737	ACER2
ILMN_1668605	NAAA
ILMN_1689512	CLMP
ILMN_1690963	ASAP1
ILMN_1685441	ASAP3
ILMN_1775797	ASB1
ILMN_1781148	ASB10
ILMN_1651643	ASB11
ILMN_1722024	ASB11
ILMN_1710255	ASB11
ILMN_1656364	ASB12
ILMN_1654385	ASB13
ILMN_1807931	ASB14
ILMN_1763514	ASB15
ILMN_1810881	ASB16
ILMN_1670829	ASB17
ILMN_1795811	ASB2
ILMN_1699606	ASB3
ILMN_1682959	ASB3
ILMN_1813668	ASB4
ILMN_1702618	ASB4
ILMN_1676066	ASB4
ILMN_1711269	ASB5
ILMN_1655532	ASB6
ILMN_1806705	ASB6
ILMN_1753040	ASB7
ILMN_1744050	ASB7
ILMN_1680419	ASB7
ILMN_1783675	ASB8
ILMN_1786041	ASB9
ILMN_1685097	ASCC1
ILMN_1679919	ASCC2
ILMN_1772177	ASCC3
ILMN_1797656	ASCC3
ILMN_1745772	ASCC3
ILMN_1705928	SNRNP200
ILMN_1701653	ASCL1
ILMN_1723412	ASCL2
ILMN_1695353	ASCL3
ILMN_1813075	ASCL4
ILMN_1658285	ASF1A
ILMN_1695414	ASF1B
ILMN_1769013	ASGR1
ILMN_1694966	ASGR2
ILMN_1700340	ASGR2
ILMN_1782032	ASH1L
ILMN_1666933	ASH2L
ILMN_1794319	ASIP
ILMN_1685142	ASL
ILMN_1685037	ASL
ILMN_1690595	ASMT
ILMN_1689786	ASMTL
ILMN_1779748	ASMTL
ILMN_1804384	ASMTL
ILMN_1657571	GET3
ILMN_1796417	ASNS
ILMN_1722873	ASNSD1
ILMN_1692824	ASPA
ILMN_1693771	ASPH
ILMN_1739719	ASPH
ILMN_1662390	ASPHD1
ILMN_1708950	ASPHD1
ILMN_1809653	ASPHD2
ILMN_1815184	ASPM
ILMN_1801583	ASPN
ILMN_1762284	ASPRV1
ILMN_1661860	ASPSCR1
ILMN_1660749	ASPSCR1
ILMN_1688180	ASPSCR1
ILMN_1810199	ASRGL1
ILMN_1688234	ASS1
ILMN_1708778	ASS1
ILMN_1803813	ASTE1
ILMN_1728055	ASTL
ILMN_1684959	ASTN1
ILMN_1702189	ASTN1
ILMN_1744118	ASTN2
ILMN_1797283	ASTN2
ILMN_1726025	ASXL1
ILMN_1698968	ASXL2
ILMN_1782246	ASZ1
ILMN_1654497	ATAD1
ILMN_1763064	ATAD2
ILMN_1738530	ATAD3A
ILMN_1809131	ATAD3A
ILMN_1748970	PRR15L
ILMN_1700220	ATAD5
ILMN_1732374	ATAD5
ILMN_1808587	ZFHX3
ILMN_1656576	ATCAY
ILMN_1791400	ATE1
ILMN_1756867	ATE1
ILMN_1812479	ATE1
ILMN_1801923	ATF1
ILMN_1748271	ATF2
ILMN_1799748	ATF3
ILMN_1791346	ATF3
ILMN_1661109	ATF3
ILMN_1672128	ATF4
ILMN_1688964	ATF4
ILMN_1669113	ATF5
ILMN_1703471	ATF6
ILMN_1706967	ATF7
ILMN_1716435	ATF7IP
ILMN_1804445	ATF7IP2
ILMN_1748968	ATG10
ILMN_1673898	ATG12
ILMN_1770579	ATG16L1
ILMN_1664644	ATG16L2
ILMN_1756006	ATG2A
ILMN_1769566	ATG3
ILMN_1812161	ATG4A
ILMN_1691173	ATG4B
ILMN_1700923	ATG4C
ILMN_1801905	ATG4D
ILMN_1717786	ATG5
ILMN_1790978	ATG7
ILMN_1739008	ATG9A
ILMN_1734655	ATG9B
ILMN_1794707	PGGHG
ILMN_1673991	ATIC
ILMN_1716384	ATL2
ILMN_1751086	ATL3
ILMN_1713630	ATM
ILMN_1779214	ATM
ILMN_1772540	ATMIN
ILMN_1737833	ATN1
ILMN_1711210	ATN1
ILMN_1740671	ATOH1
ILMN_1752393	ATOH7
ILMN_1654065	ATOH8
ILMN_1670609	ATOX1
ILMN_1698804	ATP10B
ILMN_1656159	ATP10D
ILMN_1674217	ATP11A
ILMN_1768783	ATP11A
ILMN_1658884	ATP11B
ILMN_1804137	ATP11C
ILMN_1661428	ATP11C
ILMN_1687765	ATP12A
ILMN_1791904	ATP13A1
ILMN_1704164	ATP13A2
ILMN_1651303	ATP13A4
ILMN_1775285	ATP13A5
ILMN_1698297	ATP1A1
ILMN_1775566	ATP1A1
ILMN_1795008	ATP1A2
ILMN_1689098	ATP1A3
ILMN_1705208	ATP1A4
ILMN_1696132	ATP1A4
ILMN_1736862	ATP1B1
ILMN_1658071	ATP1B1
ILMN_1747271	ATP1B2
ILMN_1783304	ATP1B3
ILMN_1654322	ATP1B3
ILMN_1759628	ATP1B3
ILMN_1653211	ATP1B4
ILMN_1770052	ATP2A1
ILMN_1709541	ATP2A1
ILMN_1687375	ATP2A2
ILMN_1655884	ATP2A2
ILMN_1815666	ATP2A2
ILMN_1697827	ATP2A3
ILMN_1750599	ATP2B1
ILMN_1813399	ATP2B1
ILMN_1802223	ATP2B2
ILMN_1734788	ATP2B2
ILMN_1693481	ATP2B3
ILMN_1660741	ATP2B3
ILMN_1680579	ATP2B4
ILMN_1664772	ATP2B4
ILMN_1696568	ATP2C1
ILMN_1758784	ATP2C1
ILMN_1754035	ATP4A
ILMN_1796405	ATP4B
ILMN_1771680	ATP4B
ILMN_1703787	ATP4B
ILMN_1764494	ATP5F1A
ILMN_1772132	ATP5F1B
ILMN_1685774	ATP5F1C
ILMN_1653599	ATP5F1D
ILMN_1679178	ATP5F1D
ILMN_1756674	ATP5F1E
ILMN_1672191	ATP5PB
ILMN_1721989	ATP5PB
ILMN_1712430	ATP5MC1
ILMN_1676393	ATP5MC1
ILMN_1669102	ATP5MC2
ILMN_1807798	ATP5MC2
ILMN_1703046	ATP5MC2
ILMN_1770466	ATP5MC3
ILMN_1666372	ATP5PD
ILMN_1794912	ATP5PD
ILMN_1803509	ATP5ME
ILMN_1726603	ATP5ME
ILMN_1661574	ATP5PF
ILMN_1772929	ATP5PF
ILMN_1750143	ATP5MF
ILMN_1812638	ATP5MG
ILMN_1734782	ATP5PO
ILMN_1679188	DMAC2L
ILMN_1700625	DMAC2L
ILMN_1809027	DMAC2
ILMN_1697694	ATP6AP1
ILMN_1677440	ATP6AP2
ILMN_1752579	ATP6V0A1
ILMN_1700380	ATP6V0A2
ILMN_1812896	ATP6V0A4
ILMN_1735801	ATP6V0A4
ILMN_1678186	ATP6V0A4
ILMN_1721391	ATP6V0B
ILMN_1789005	ATP6V0C
ILMN_1773849	ATP6V0C
ILMN_1795826	ATP6V0D1
ILMN_1799889	ATP6V0D2
ILMN_1715635	ATP6V0E1
ILMN_1785095	ATP6V0E2
ILMN_1711516	ATP6V1A
ILMN_1812073	ATP6V1B1
ILMN_1787705	ATP6V1B2
ILMN_1663257	ATP6V1C1
ILMN_1659801	ATP6V1C1
ILMN_1660729	ATP6V1C2
ILMN_1797310	ATP6V1D
ILMN_1798485	ATP6V1E1
ILMN_1810235	ATP6V1E2
ILMN_1678308	ATP6V1F
ILMN_1784523	ATP6V1G1
ILMN_1674778	ATP6V1G2
ILMN_1654541	ATP6V1G2
ILMN_1726273	ATP6V1G3
ILMN_1763387	ATP6V1H
ILMN_1689473	ATP6V1H
ILMN_1808115	ATP7A
ILMN_1696223	ATP7B
ILMN_1722056	ATP7B
ILMN_1778358	ATP8A1
ILMN_1693896	ATP8A2
ILMN_1710523	ATP8B1
ILMN_1782057	ATP8B2
ILMN_1814688	ATP8B2
ILMN_1653372	ATP8B3
ILMN_1783956	ATP8B4
ILMN_1799232	ATP9A
ILMN_1658684	ATP9B
ILMN_1790603	ATPAF1
ILMN_1727390	ATPAF2
ILMN_1704943	GPN3
ILMN_1682375	CTU1
ILMN_1782085	DPH6
ILMN_1727332	ATP5IF1
ILMN_1685978	ATP5IF1
ILMN_1810385	ATR
ILMN_1716460	ATR
ILMN_1714783	ATR
ILMN_1653896	ATRIP
ILMN_1761850	ATRN
ILMN_1772124	ATRN
ILMN_1786966	ATRNL1
ILMN_1666885	ATRX
ILMN_1800951	ATXN1
ILMN_1705900	ATXN10
ILMN_1743829	ATXN2
ILMN_1725696	ATXN3
ILMN_1753450	ATXN3L
ILMN_1688602	ATXN7
ILMN_1777260	ATXN7L1
ILMN_1664177	ATXN7L2
ILMN_1740349	AUH
ILMN_1651378	AUP1
ILMN_1680955	AURKA
ILMN_1700793	AURKAIP1
ILMN_1684217	AURKB
ILMN_1721333	AURKC
ILMN_1675376	AURKC
ILMN_1749081	AUTS2
ILMN_1710216	AVEN
ILMN_1674265	AVIL
ILMN_1811443	AVP
ILMN_1671731	AVPI1
ILMN_1712159	AVPR1A
ILMN_1680521	AVPR1B
ILMN_1698324	AVPR2
ILMN_1766185	AXIN1
ILMN_1692967	AXIN1
ILMN_1724480	AXIN2
ILMN_1701877	AXL
ILMN_1703123	CSRNP1
ILMN_1765518	RNASEH2C
ILMN_1754400	RNASEH2C
ILMN_1797154	AZGP1
ILMN_1746206	CEP131
ILMN_1742262	CEP131
ILMN_1733680	AZI2
ILMN_1656682	AZIN1
ILMN_1704550	AZIN1
ILMN_1730867	AZU1
ILMN_1725427	B2M
ILMN_1780188	B3GALNT2
ILMN_1659202	B3GALT1
ILMN_1709907	B3GALT2
ILMN_1732822	B3GALNT1
ILMN_1787595	B3GALNT1
ILMN_1726840	B3GALNT1
ILMN_1690682	B3GALT4
ILMN_1800713	B3GALT5
ILMN_1698756	B3GALT5
ILMN_1739749	B3GALT6
ILMN_1696536	B3GAT1
ILMN_1761093	B3GAT1
ILMN_1774208	B3GAT2
ILMN_1721432	B3GAT3
ILMN_1711102	B3GNT2
ILMN_1800082	B3GNT3
ILMN_1771260	B3GNT4
ILMN_1702609	B3GNT5
ILMN_1782918	B4GAT1
ILMN_1806613	B3GNT6
ILMN_1721523	B3GNT7
ILMN_1741389	B3GNT8
ILMN_1702817	B3GNTL1
ILMN_1764813	B3GLCT
ILMN_1707200	B4GALNT2
ILMN_1753271	B4GALNT3
ILMN_1760348	B4GALNT4
ILMN_1766221	B4GALT1
ILMN_1680732	B4GALT2
ILMN_1806508	B4GALT2
ILMN_1753755	B4GALT2
ILMN_1692267	B4GALT3
ILMN_1661500	B4GALT4
ILMN_1653749	B4GALT5
ILMN_1732555	B4GALT6
ILMN_1663541	B4GALT7
ILMN_1806999	B9D2
ILMN_1778161	DNAJC25
ILMN_1687751	BAALC
ILMN_1707717	BAALC
ILMN_1771308	BAAT
ILMN_1797804	BACE1
ILMN_1669323	BACE2
ILMN_1681583	BACH1
ILMN_1807181	BACH1
ILMN_1751149	BACH1
ILMN_1670695	BACH2
ILMN_1685398	BAD
ILMN_1720360	BAD
ILMN_1738652	BAD
ILMN_1733970	BAG1
ILMN_1759618	BAG2
ILMN_1659766	BAG3
ILMN_1727996	BAG4
ILMN_1751396	BAG5
ILMN_1728514	BAG5
ILMN_1701137	BAG5
ILMN_1768994	BAGE
ILMN_1697549	BAGE4
ILMN_1739256	BAHD1
ILMN_1801106	ADGRB1
ILMN_1797130	ADGRB1
ILMN_1763869	ADGRB1
ILMN_1773109	ADGRB2
ILMN_1671076	ADGRB3
ILMN_1697905	BAIAP2
ILMN_1652865	BAIAP2
ILMN_1705922	BAIAP2
ILMN_1699727	BAIAP2
ILMN_1703593	BAIAP2L1
ILMN_1771652	BAIAP2L2
ILMN_1810550	BAIAP3
ILMN_1805990	BAK1
ILMN_1691410	BAMBI
ILMN_1749243	BANF1
ILMN_1661646	BANK1
ILMN_1663631	BANP
ILMN_1701216	BANP
ILMN_1768363	BAP1
ILMN_1782004	NKX3-2
ILMN_1785340	BARD1
ILMN_1737662	BARHL1
ILMN_1706493	BARHL2
ILMN_1772312	BARX1
ILMN_1701170	BARX2
ILMN_1651826	BASP1
ILMN_1690576	DDX39B
ILMN_1686626	DDX39B
ILMN_1760563	PRRC2A
ILMN_1743137	PRRC2C
ILMN_1705364	BAG6
ILMN_1742782	GPANK1
ILMN_1789526	ABHD16A
ILMN_1668822	BATF
ILMN_1690241	BATF2
ILMN_1763207	BATF3
ILMN_1683300	BAX
ILMN_1658327	BAZ1A
ILMN_1742230	BAZ1A
ILMN_1696692	BAZ1B
ILMN_1815475	BAZ1B
ILMN_1676318	BAZ2A
ILMN_1720850	BAZ2B
ILMN_1729645	BBC3
ILMN_1734929	BBOX1
ILMN_1800590	BBS1
ILMN_1702888	BBS12
ILMN_1767612	BBS2
ILMN_1762466	BBS4
ILMN_1663592	BBS5
ILMN_1711053	BBS5
ILMN_1811497	BBS5
ILMN_1775012	BBS7
ILMN_1703111	BBS7
ILMN_1776656	BBS7
ILMN_1794956	BBS9
ILMN_1745415	BBX
ILMN_1705653	BCAM
ILMN_1790455	BCAM
ILMN_1770421	BCAM
ILMN_1680300	BCAN
ILMN_1732154	BCAN
ILMN_1734603	BCAN
ILMN_1764575	BCAP29
ILMN_1697642	BCAP29
ILMN_1737380	BCAP29
ILMN_1812403	BCAP31
ILMN_1672596	BCAR1
ILMN_1763638	BCAR3
ILMN_1776647	BCAS1
ILMN_1751760	BCAS2
ILMN_1811630	BCAS3
ILMN_1808059	BCAS4
ILMN_1766169	BCAT1
ILMN_1695110	BCAT2
ILMN_1771966	BCCIP
ILMN_1786433	BCCIP
ILMN_1758090	BCCIP
ILMN_1811188	BCCIP
ILMN_1796113	BCDIN3D
ILMN_1711509	BCO2
ILMN_1685641	BCHE
ILMN_1731442	BCKDHA
ILMN_1764166	BCKDHB
ILMN_1655433	BCKDHB
ILMN_1693394	BCKDK
ILMN_1676874	BCL10
ILMN_1698224	BCL11A
ILMN_1659800	BCL11A
ILMN_1667885	BCL11B
ILMN_1665761	BCL11B
ILMN_1701120	BCL2
ILMN_1801119	BCL2
ILMN_1697970	BCL2
ILMN_1769229	BCL2A1
ILMN_1742410	BCL2L1
ILMN_1654118	BCL2L1
ILMN_1749096	BCL2L10
ILMN_1766541	BCL2L11
ILMN_1774997	BCL2L11
ILMN_1752953	BCL2L12
ILMN_1731193	BCL2L12
ILMN_1768580	BCL2L13
ILMN_1773925	BCL2L14
ILMN_1717976	BCL2L14
ILMN_1664235	BCL2L14
ILMN_1746561	BCL2L2
ILMN_1662437	BCL3
ILMN_1737314	BCL6
ILMN_1746053	BCL6
ILMN_1672797	BCL6B
ILMN_1706886	BCL7A
ILMN_1665996	BCL7A
ILMN_1754199	BCL7B
ILMN_1708195	BCL7C
ILMN_1704452	BCL9
ILMN_1743966	BCL9L
ILMN_1775192	BCLAF1
ILMN_1814686	BCO1
ILMN_1773117	BCOR
ILMN_1712161	BCOR
ILMN_1767015	BCORL1
ILMN_1712799	BCORP1
ILMN_1669663	BCR
ILMN_1680683	BCR
ILMN_1670398	BCR
ILMN_1738529	BCS1L
ILMN_1678757	BCYRN1
ILMN_1677637	BDH1
ILMN_1683471	BDH1
ILMN_1799280	BDH1
ILMN_1673360	BDH2
ILMN_1735355	BDKRB1
ILMN_1684086	BDKRB2
ILMN_1793988	BDNF
ILMN_1706644	BDNF
ILMN_1751276	BDNF
ILMN_1712712	BDNF
ILMN_1719820	BDNF
ILMN_1809543	BDNF
ILMN_1761910	BDNF
ILMN_1687149	BDP1
ILMN_1803782	BEAN1
ILMN_1744822	BECN1
ILMN_1744593	BEGAIN
ILMN_1684042	BET1
ILMN_1692773	BET1L
ILMN_1702637	BEX1
ILMN_1806473	BEX5
ILMN_1804798	BEX4
ILMN_1814808	BFAR
ILMN_1712608	BFSP1
ILMN_1690217	BFSP2
ILMN_1755818	BGLAP
ILMN_1709139	BGN
ILMN_1768534	BHLHE40
ILMN_1726809	BHLHE41
ILMN_1742787	BHLHE23
ILMN_1699585	BHLHE22
ILMN_1673590	BHLHA15
ILMN_1708131	BHLHB9
ILMN_1656638	BHMT
ILMN_1813043	BHMT2
ILMN_1719570	BICC1
ILMN_1692973	BICD1
ILMN_1657164	BICD1
ILMN_1651375	BICD2
ILMN_1771268	BICD2
ILMN_1763386	BID
ILMN_1744107	BID
ILMN_1770505	BIK
ILMN_1674160	BIN1
ILMN_1789911	BIN2
ILMN_1708485	BIN3
ILMN_1760189	NAIP
ILMN_1684378	NAIP
ILMN_1768194	BIRC2
ILMN_1681644	BIRC3
ILMN_1696549	BIRC3
ILMN_1710082	BIRC5
ILMN_1801605	BIRC6
ILMN_1674036	BIRC7
ILMN_1727144	BIRC8
ILMN_1746666	BIVM
ILMN_1675612	BLCAP
ILMN_1807331	BLID
ILMN_1668277	BLK
ILMN_1709484	BLM
ILMN_1721921	BLMH
ILMN_1724527	BLNK
ILMN_1767549	BLOC1S1
ILMN_1679782	BLOC1S2
ILMN_1760530	BLOC1S2
ILMN_1808663	BLOC1S3
ILMN_1699669	CXCR5
ILMN_1691436	BLVRA
ILMN_1797793	BLVRB
ILMN_1669140	BLZF1
ILMN_1720482	CEND1
ILMN_1810239	BMF
ILMN_1695354	BMF
ILMN_1787794	BMF
ILMN_1700915	BMI1
ILMN_1758542	BMP1
ILMN_1800412	BMP1
ILMN_1791688	BMP10
ILMN_1702755	BMP15
ILMN_1722718	BMP2
ILMN_1811148	BMP2K
ILMN_1782630	BMP2K
ILMN_1814200	BMP2K
ILMN_1707469	BMP2K
ILMN_1682661	BMP3
ILMN_1709734	BMP4
ILMN_1740900	BMP4
ILMN_1693749	BMP4
ILMN_1660552	BMP5
ILMN_1747650	BMP6
ILMN_1741566	BMP7
ILMN_1761264	BMP8A
ILMN_1815628	BMP8B
ILMN_1706957	BMPR1A
ILMN_1704657	BMPR1B
ILMN_1789095	BMPR2
ILMN_1772713	BMS1
ILMN_1672307	BMX
ILMN_1759892	BMX
ILMN_1796138	BMX
ILMN_1679464	BNC1
ILMN_1692748	BNC1
ILMN_1751465	BNC1
ILMN_1656373	BNC2
ILMN_1734410	BNIP1
ILMN_1770803	BNIP2
ILMN_1724658	BNIP3
ILMN_1718961	BNIP3L
ILMN_1699989	BNIPL
ILMN_1708513	BNIPL
ILMN_1711170	BNIPL
ILMN_1748384	BOC
ILMN_1730032	BOK
ILMN_1793966	BOLA1
ILMN_1652996	SMG1
ILMN_1810680	BOLA2
ILMN_1659343	BOLA2
ILMN_1786658	BOLA3
ILMN_1670746	BOLL
ILMN_1737751	BOLL
ILMN_1781833	BOLL
ILMN_1715583	BOP1
ILMN_1793049	BPESC1
ILMN_1788764	BPGM
ILMN_1734562	BPGM
ILMN_1657746	BPHL
ILMN_1766736	BPI
ILMN_1796928	BPIFB2
ILMN_1708152	BPIFC
ILMN_1670091	BPIFB6
ILMN_1712718	BPNT1
ILMN_1780082	BPY2
ILMN_1655210	BPY2
ILMN_1652472	BRAF
ILMN_1772034	BRAP
ILMN_1738027	BRCA1
ILMN_1677794	BRCA2
ILMN_1744613	BRCC3
ILMN_1700026	BRCC3
ILMN_1730019	BRD1
ILMN_1758918	BRD2
ILMN_1785635	BRD3
ILMN_1728341	BRD4
ILMN_1771061	BRD4
ILMN_1774134	BRD4
